main1,enemy1,main2,enemy2,main3,enemy3,main4,enemy4,main5,enemy5,main_pre_b1,enemy_pre_b1,main_pre_b2,enemy_pre_b2,main_post_b,enemy_post_b,is_first,is_win
c1133,c1159,c1121,c1126,c5089,c2008,c2024,c6062,c2069,c2111,c2109,c2090,c2016,c1151,c1133,c1126,0,2
c1159,c2070,c5089,c2090,c1121,c1099,c2004,c1023,c1150,c2007,c2109,c6062,c2016,c2008,c1150,c2007,1,2
c1118,c2046,c1133,c1150,c2035,c2050,c2004,c4144,c2079,c4123,c2016,c2016,c2109,c2109,c2079,c4123,0,1
c2016,c1159,c2089,c2008,c4004,c1148,c5089,c2109,c1128,c6062,c2090,c1151,c1151,c2090,c2089,c6062,1,1
c1159,c2008,c4004,c2016,c1148,c5089,c1121,c2132,c2101,c1053,c1151,c6062,c2090,c2089,c1148,c1053,1,2
c2016,c1133,c2042,c1118,c1091,c2069,c1137,c1007,c6037,c2012,c2090,c1117,c1151,c2109,c2016,c2012,1,2
c2089,c1159,c2109,c2008,c4004,c5082,c5089,c1144,c1148,c2079,c1151,c2090,c2090,c2016,c1148,c1144,0,1
c2089,c1133,c2109,c4144,c2008,c2070,c1148,c2071,c2074,c1131,c2090,c2016,c1151,c1159,c2109,c1131,1,2
c2016,c1159,c4004,c2008,c5089,c4144,c2101,c1121,c5082,c2111,c1151,c1133,c2090,c2089,c4004,c2111,1,2
c2016,c1159,c2089,c2008,c4004,c1148,c5089,c2109,c1128,c2111,c2090,c2090,c1151,c1151,c2089,c2111,1,1
c1159,c2016,c2008,c5089,c5082,c2089,c2109,c2099,c2046,c1124,c1151,c1133,c2090,c1121,c2046,c5089,0,1
c1159,c2109,c2008,c2089,c5082,c2079,c2016,c1128,c1121,c1148,c2090,c1126,c1151,c1133,c1121,c2089,0,1
c2016,c1159,c2008,c2070,c2073,c6062,c2109,c2047,c5089,c1109,c1151,c1133,c2090,c2089,c5089,c6062,0,1
c1159,c2070,c2008,c2016,c5082,c2089,c2109,c2027,c4144,c1111,c2090,c6062,c1151,c1133,c2008,c1111,0,2
c2016,c1133,c2008,c1118,c1091,c2069,c1137,c1112,c1148,c2080,c1151,c1117,c2090,c2109,c1148,c1118,0,1
c2016,c1145,c2089,c1133,c2008,c6037,c5082,c2079,c2109,c1103,c2090,c1159,c1151,c2090,c2109,c6037,0,1
c1159,c2109,c2008,c6062,c2089,c1125,c2071,c5001,c2073,c4144,c1151,c1151,c2090,c2090,c2071,c5001,1,1
c1159,c2016,c2008,c4004,c5082,c2089,c2109,c2111,c4144,c2101,c2090,c1151,c1151,c2090,c2008,c2111,0,1
c2089,c1159,c2016,c2008,c5089,c1148,c4004,c5082,c1128,c2109,c1151,c1126,c2090,c4144,c2089,c1148,0,2
c2016,c1133,c2008,c1118,c1137,c2069,c1134,c1034,c1148,c2080,c2090,c2109,c1151,c1117,c1148,c1118,0,1
c2089,c2109,c5082,c6037,c2071,c2079,c1148,c2046,c2070,c4144,c1151,c2016,c2090,c1159,c1148,c6037,1,1
c1159,c1133,c2008,c1143,c1112,c1038,c1137,c5046,c2095,c5024,c2090,c1117,c1151,c2016,c1112,c5046,0,1
c1159,c2008,c1126,c2016,c4004,c5082,c1148,c2071,c2038,c1121,c1151,c2089,c2090,c1133,c4004,c5082,1,2
c1159,c2046,c1137,c1133,c2008,c1034,c1126,c5089,c1121,c1112,c2090,c2109,c1151,c2016,c1126,c1034,1,1
c1159,c1133,c2008,c1118,c1091,c1130,c1134,c1112,c1148,c2079,c1151,c2109,c2090,c2016,c1148,c2079,0,2
c2016,c2089,c1133,c2022,c1118,c4144,c2069,c2109,c5046,c1117,c2090,c1159,c1151,c6037,c2069,c1117,1,1
c2016,c1133,c2042,c1118,c1091,c2069,c1148,c2080,c1137,c2091,c1151,c2109,c2090,c1117,c1148,c1118,1,2
c1159,c1133,c2008,c1143,c1137,c1006,c1112,c1110,c2015,c1129,c2090,c2016,c1151,c6037,c2015,c1006,1,1
c1159,c2016,c2089,c2008,c4004,c6037,c5089,c1121,c1128,c2022,c1151,c2090,c2090,c1151,c1128,c6037,1,1
c1159,c2046,c2008,c1150,c6037,c1014,c1134,c2024,c1091,c2074,c2090,c2109,c1151,c2016,c2008,c2024,1,1
c1159,c2089,c2008,c2101,c5082,c2109,c2071,c1128,c1126,c2009,c2090,c6062,c1151,c2016,c2071,c2089,0,2
c1159,c2046,c2002,c1133,c1121,c1112,c1126,c1034,c1117,c1130,c1151,c2016,c2090,c2109,c1126,c1130,1,2
c2016,c1159,c2008,c2101,c5082,c1123,c2109,c2071,c2073,c1141,c2090,c2089,c1151,c1151,c2016,c1141,0,1
c1159,c2070,c2089,c2109,c4004,c1118,c2071,c2102,c5089,c2099,c1151,c1133,c2090,c2016,c4004,c1118,1,2
c1159,c2101,c2008,c2016,c2111,c4004,c2038,c2132,c4144,c1134,c2090,c2109,c1151,c6062,c2008,c2132,0,2
c1159,c1133,c2008,c2046,c1137,c1034,c2095,c2110,c1134,c1148,c1151,c2016,c2090,c2109,c1134,c1148,1,1
c2016,c1118,c2008,c1133,c1091,c2069,c1137,c2091,c2015,c2012,c2090,c1117,c1151,c2109,c2015,c2012,1,2
c2016,c2089,c2008,c4144,c5082,c2070,c2109,c1148,c6011,c2074,c1151,c2090,c2090,c1159,c6011,c1148,0,1
c2016,c1159,c2008,c2070,c2073,c6062,c2101,c2047,c5089,c2009,c2090,c2089,c1151,c1133,c2008,c6062,0,2
c2016,c1159,c2089,c2008,c4004,c2109,c5089,c5082,c1128,c1144,c1151,c4144,c2090,c2090,c2089,c1144,1,1
c2089,c1159,c2109,c1133,c2002,c1118,c1137,c5089,c1112,c1103,c2090,c2016,c1151,c2008,c1112,c1118,0,1
c1159,c1133,c2008,c1143,c1137,c2047,c1112,c1007,c1091,c1110,c1151,c2016,c2090,c6037,c1112,c1110,1,1
c2016,c1159,c2008,c2101,c5082,c2089,c2109,c1128,c1102,c1148,c2090,c2090,c1151,c4144,c2008,c1128,0,2
c2016,c1133,c2008,c1118,c1091,c2069,c1134,c2080,c1148,c1112,c1151,c2109,c2090,c1117,c1148,c1118,0,2
c2016,c1159,c2089,c2070,c4004,c4144,c5089,c2109,c1128,c1099,c2090,c1126,c1151,c2090,c5089,c1099,1,1
c2016,c2008,c2089,c2101,c4004,c5082,c2111,c2012,c1132,c2109,c1151,c1159,c2090,c1133,c2111,c2109,1,2
c2016,c2089,c2008,c2109,c5082,c2111,c1141,c2101,c2079,c1148,c2090,c1118,c1151,c1151,c1141,c1148,1,2
c2016,c1159,c2008,c2089,c5082,c4144,c4005,c2109,c2079,c2085,c1151,c1133,c2090,c1118,c2016,c2085,1,2
c2008,c4004,c2109,c2089,c5082,c2071,c1148,c2073,c1109,c5089,c2090,c2016,c1151,c1159,c5082,c5089,1,2
c2016,c1159,c2008,c5082,c2111,c4004,c2101,c2109,c4005,c4144,c1151,c5089,c2090,c2089,c4005,c4144,0,1
c2016,c2109,c2089,c4004,c2008,c5082,c1128,c1159,c1154,c2079,c2090,c1151,c1151,c2090,c1154,c5082,1,1
c2016,c1126,c2008,c2070,c5082,c2111,c2079,c2047,c4144,c1148,c1151,c1159,c2090,c1133,c2008,c1148,1,1
c1159,c2046,c2008,c1133,c1137,c6062,c2019,c1034,c2050,c2110,c2090,c2109,c1151,c2016,c2008,c2110,1,1
c2089,c1159,c2109,c4004,c2008,c2071,c5089,c5082,c1128,c1154,c1151,c2016,c2090,c1133,c1128,c1154,0,1
c2016,c1133,c2008,c1118,c1091,c2069,c1134,c1112,c1148,c2080,c2090,c2109,c1151,c1117,c1148,c1118,0,1
c1159,c2046,c2008,c1014,c1121,c1150,c1117,c1147,c6037,c1128,c1151,c2016,c2090,c2109,c2008,c1147,1,1
c2016,c2050,c2089,c6037,c1103,c6062,c2008,c4004,c6011,c4144,c2090,c1117,c1151,c2109,c6011,c4144,0,1
c2016,c4004,c2089,c2101,c2008,c5082,c2111,c4144,c2109,c1148,c1151,c1151,c2090,c1133,c2111,c1148,1,1
c2016,c2089,c2008,c2109,c5082,c4004,c1154,c2079,c2071,c2024,c2090,c2090,c1151,c1151,c2071,c2024,0,1
c2016,c2050,c2089,c6062,c1103,c2022,c1122,c1014,c1133,c1099,c1151,c2109,c2090,c1117,c1133,c1099,0,1
c1159,c2016,c2089,c2008,c4004,c5082,c5089,c2079,c1148,c1139,c2090,c1151,c1151,c6062,c1148,c1139,1,1
c1159,c1133,c2008,c1143,c1137,c2047,c2022,c1110,c2016,c2011,c1151,c6037,c2090,c1112,c2016,c2011,1,1
c1159,c2016,c2008,c2089,c5082,c4004,c2109,c5089,c2053,c1154,c2090,c6062,c1151,c1133,c5082,c1154,0,2
c1159,c2101,c2008,c4004,c2109,c2071,c4144,c1154,c5089,c1121,c1151,c2089,c2090,c1151,c4144,c1121,1,2
c1159,c2022,c2008,c2101,c2016,c1132,c5089,c2012,c1128,c2070,c2090,c2109,c1151,c2089,c1128,c2070,1,1
c1159,c6037,c2008,c2109,c5082,c1099,c2071,c5001,c1112,c1109,c1151,c2016,c2090,c1133,c5082,c1099,1,1
c1159,c2089,c2008,c2101,c5082,c2109,c2071,c2019,c4144,c2132,c2090,c2016,c1151,c1133,c5082,c2132,0,1
c1159,c2008,c2089,c2016,c4004,c2022,c1128,c2109,c1148,c1022,c1151,c1151,c2090,c2090,c1148,c1022,1,2
c2089,c1159,c2016,c4004,c1154,c2109,c2070,c1102,c2071,c2012,c2090,c4144,c1151,c1133,c1154,c1102,0,1
c1159,c2101,c2089,c2008,c4004,c4144,c6011,c1143,c2038,c1014,c1151,c2109,c2090,c6037,c4004,c1143,1,1
c1159,c2089,c2008,c2109,c5082,c4004,c1154,c1128,c2071,c2099,c2090,c1133,c1151,c1118,c1154,c2099,1,1
c1159,c4123,c2008,c2046,c1154,c2109,c2071,c2079,c1148,c1102,c1151,c2089,c2090,c1126,c1148,c2079,0,2
c1159,c2008,c1126,c2016,c2109,c1154,c1128,c5082,c1147,c5089,c2090,c2089,c1151,c4144,c1128,c5082,1,2
c1159,c6037,c2008,c2109,c5082,c5001,c1154,c1099,c2071,c1109,c1151,c1133,c2090,c2016,c5082,c1109,1,2
c2089,c1159,c2109,c2071,c4004,c5082,c5089,c2046,c4144,c2047,c2090,c2016,c1151,c1133,c4144,c2046,0,1
c2089,c1133,c2109,c6037,c5082,c2070,c4004,c1121,c2016,c1148,c1151,c1118,c2090,c2008,c4004,c1148,1,2
c1159,c2101,c2008,c2089,c5082,c2016,c2109,c2022,c1128,c1144,c2090,c1133,c1151,c1126,c5082,c1144,1,1
c1159,c4004,c2008,c2038,c1126,c2132,c6011,c1099,c1134,c1014,c1151,c2109,c2090,c2089,c1134,c1099,0,1
c2089,c1159,c2109,c4004,c5089,c1102,c1128,c2071,c2099,c2111,c2090,c1151,c1151,c2090,c5089,c2111,0,1
c1159,c1133,c2008,c1143,c2016,c2047,c5082,c1110,c1121,c2011,c1151,c6037,c2090,c1112,c2016,c1110,0,1
c1159,c1133,c2008,c2101,c4144,c2070,c1126,c2050,c1117,c5082,c2090,c2016,c1151,c2109,c2008,c2070,0,2
c1159,c1144,c2008,c1133,c2109,c1096,c6037,c2103,c2046,c5046,c1151,c2089,c2090,c1126,c6037,c1144,0,1
c2016,c1159,c2008,c1126,c6037,c1128,c2109,c5089,c1112,c1147,c2090,c2089,c1151,c4144,c1112,c1128,0,1
c1159,c2016,c4004,c2008,c5082,c1128,c2109,c1121,c1126,c2047,c1151,c2090,c2090,c2089,c1126,c1121,1,2
c1159,c2046,c2002,c1133,c1137,c1034,c1126,c5089,c2015,c2132,c1151,c2016,c2090,c2109,c2015,c2132,1,2
c1159,c2016,c2008,c1133,c1137,c2070,c1148,c1109,c2012,c1121,c1151,c2109,c2090,c1117,c2012,c1121,1,2
c1121,c2046,c2008,c1020,c2101,c1159,c5082,c1147,c2050,c4144,c1151,c2109,c2090,c2016,c2008,c1159,0,2
c1159,c2089,c2008,c4004,c2109,c5089,c5082,c2071,c1148,c1128,c1151,c2090,c2090,c2101,c5082,c5089,1,1
c1159,c2050,c2008,c2070,c2109,c6062,c5082,c2089,c2095,c2071,c1151,c2016,c2090,c1117,c5082,c2071,1,1
c2016,c1159,c2008,c5001,c1154,c2109,c2071,c2089,c1148,c2079,c1151,c2090,c2090,c1151,c1148,c2089,0,1
c2089,c1159,c1133,c1117,c2101,c2050,c2070,c4144,c2111,c5082,c1151,c2016,c2090,c2109,c2111,c5082,0,1
c1159,c1118,c2008,c1133,c1137,c2069,c2016,c2099,c2022,c2024,c2090,c1117,c1151,c6037,c2016,c2069,1,1
c2008,c1159,c2109,c4004,c1148,c2071,c5082,c1154,c2079,c1102,c2090,c2089,c1151,c2016,c2079,c1154,0,2
c2089,c5082,c2008,c4004,c2016,c1148,c1154,c2109,c1128,c2079,c1151,c6037,c2090,c1159,c1128,c1148,1,1
c1159,c6062,c2008,c4144,c1091,c2024,c2109,c2079,c1148,c2085,c2090,c1126,c1151,c2089,c1148,c2024,0,1
c1159,c1125,c2008,c2024,c1091,c1089,c1134,c2050,c1117,c2023,c1151,c1133,c2090,c2089,c1091,c2023,1,1
c1159,c2016,c2008,c1118,c1137,c1133,c2022,c2080,c1148,c1130,c2090,c4144,c1151,c2109,c1148,c1118,0,1
c1159,c6037,c1133,c2036,c2070,c6017,c1128,c1108,c2099,c2038,c1151,c2109,c2090,c2016,c1128,c2036,0,2
c2089,c1159,c2109,c1133,c2008,c2070,c2016,c1148,c2019,c5082,c2090,c2101,c1151,c6037,c2008,c1148,0,2
c1159,c2089,c2008,c2101,c2109,c2024,c2046,c1121,c5082,c2074,c1151,c2016,c2090,c1133,c2109,c2024,1,1
c2089,c1159,c1133,c5082,c2101,c4004,c2111,c2079,c1128,c4144,c1151,c2109,c2090,c2016,c2089,c4004,0,1
c2016,c4144,c2089,c2070,c4004,c5082,c2109,c1099,c4005,c2071,c2090,c2090,c1151,c1159,c4005,c2071,1,1
c1159,c2022,c2008,c2101,c2109,c2012,c4144,c2070,c1034,c4005,c1151,c2089,c2090,c1118,c1034,c4005,1,1
c1159,c1055,c1137,c1133,c2022,c5089,c1121,c2090,c1112,c2111,c2016,c2109,c2109,c2016,c1112,c5089,1,1
c1159,c6037,c2090,c1055,c4004,c1151,c1101,c4144,c1137,c5089,c2109,c1126,c2016,c2008,c1159,c5089,1,1
c1159,c2089,c1133,c1117,c2022,c1118,c4144,c2050,c1103,c2024,c2016,c2090,c2109,c1055,c4144,c2024,0,2
c1159,c2089,c2090,c1055,c4004,c1086,c1101,c2102,c1137,c2069,c2109,c2109,c2016,c1133,c1159,c2069,1,1
c2101,c1159,c4004,c2089,c2022,c4144,c1055,c2111,c1134,c1151,c2016,c6062,c2109,c2090,c2022,c2111,0,2
c2090,c1133,c4144,c6037,c5082,c2089,c1121,c2050,c1117,c1055,c2109,c1126,c2016,c1159,c1117,c6037,0,1
c2090,c2101,c1121,c4123,c4004,c2079,c1128,c1123,c1103,c1137,c2016,c2070,c2109,c1159,c1128,c4123,1,1
c1159,c2046,c1121,c1151,c1089,c2090,c2095,c1103,c1146,c1055,c2109,c1126,c2016,c1133,c1146,c1103,0,1
c1159,c2089,c1089,c2090,c6037,c4004,c1128,c2020,c1147,c1141,c2016,c2109,c2109,c1126,c6037,c2020,0,1
c1159,c2090,c6037,c2101,c1128,c5082,c2111,c1134,c1023,c1103,c2016,c1151,c2109,c1133,c1128,c1134,0,2
c1159,c1089,c2101,c2090,c6037,c2132,c2009,c1141,c1101,c1128,c2109,c2109,c2016,c1126,c1101,c1141,0,2
c1159,c4004,c2090,c2101,c4144,c4065,c2009,c6037,c1121,c1023,c2016,c1055,c2109,c2016,c2009,c1023,1,1
c2101,c1159,c4004,c1151,c2022,c2008,c1101,c5089,c1112,c1109,c2109,c4144,c2016,c2090,c1112,c2008,0,1
c1133,c1118,c1014,c1055,c2004,c2090,c2050,c2008,c6037,c4144,c2016,c2109,c2109,c1117,c2050,c1055,1,2
c1159,c2101,c2090,c5082,c2073,c2132,c4144,c2046,c1151,c2050,c2109,c6062,c2016,c6037,c1151,c2050,1,2
c1159,c1133,c1099,c2132,c4144,c5001,c2073,c2050,c1117,c2090,c2016,c2024,c2109,c1151,c2073,c2050,0,1
c1133,c1159,c1134,c1125,c4144,c1102,c1014,c2079,c1103,c2024,c2016,c2109,c2109,c2016,c1133,c1102,1,2
c1159,c2089,c6037,c2090,c2101,c2009,c1103,c2070,c1133,c1055,c2016,c3121,c2109,c3122,c1103,c1055,1,1
c1159,c4004,c1151,c2101,c4144,c1137,c2036,c5089,c1121,c2046,c2109,c2090,c2016,c2089,c1121,c2046,1,1
c1133,c2046,c1121,c1150,c1159,c1112,c1042,c1014,c1137,c2080,c2016,c2016,c2109,c2109,c1121,c2080,1,1
c1159,c2090,c6037,c2046,c2101,c4004,c1134,c2111,c2095,c2038,c2109,c1151,c2016,c2089,c2095,c2038,1,1
c1133,c4144,c1121,c1118,c1134,c2089,c1103,c2090,c6037,c2082,c2016,c2109,c2109,c2016,c1133,c2082,1,1
c1159,c2089,c6037,c5082,c1128,c2074,c1141,c6062,c1147,c1133,c2109,c2024,c2016,c1151,c6037,c5082,1,1
c1159,c1126,c1089,c4144,c2090,c2047,c2036,c2101,c2009,c1104,c2016,c1133,c2109,c2109,c2009,c1104,0,1
c2050,c1133,c1099,c1118,c2004,c1112,c1014,c1020,c1065,c1130,c2109,c1117,c2016,c2109,c2004,c1133,0,1
c2101,c1159,c2090,c6037,c2008,c2009,c5082,c1128,c4144,c2111,c2016,c1133,c2109,c1151,c2008,c1128,0,1
c1159,c2089,c1089,c5082,c2090,c2079,c1128,c1137,c1147,c6062,c2109,c1133,c2016,c6037,c1159,c1137,0,1
c1159,c2089,c1089,c2101,c2090,c4004,c1128,c1103,c1147,c1073,c2016,c1151,c2109,c1133,c1089,c1073,0,2
c1159,c4144,c6037,c2090,c1128,c1112,c1101,c2079,c1137,c2050,c2109,c1126,c2016,c2089,c6037,c2090,1,2
c1159,c2008,c2101,c1133,c4004,c4144,c1121,c5089,c1144,c2079,c2109,c1151,c2016,c2090,c1144,c5089,1,1
c4144,c1133,c4123,c2070,c2090,c2024,c2046,c6062,c2019,c1121,c2016,c1159,c2109,c1151,c4123,c2024,0,1
c1159,c2090,c1128,c5082,c6037,c2046,c2073,c1121,c2101,c2111,c2109,c2089,c2016,c2016,c1128,c2111,1,1
c1159,c2089,c1133,c6037,c2090,c2132,c1134,c2111,c2079,c2047,c2016,c6062,c2109,c2016,c1159,c2047,1,1
c2101,c1159,c2090,c6037,c2022,c6062,c2073,c2009,c2071,c2046,c2109,c2089,c2016,c1133,c2022,c2009,0,1
c1159,c2111,c2073,c2090,c2042,c2101,c2079,c2099,c2050,c4144,c2016,c6062,c2109,c2016,c2042,c2099,0,2
c1099,c2046,c1112,c1109,c6062,c1020,c1134,c2101,c1144,c1159,c2109,c2016,c2016,c2109,c1144,c2101,0,1
c1133,c2046,c1121,c1150,c1159,c4123,c2090,c2071,c2022,c2050,c2016,c2016,c2109,c2109,c2090,c2050,1,2
c1133,c2070,c1159,c6062,c2101,c5089,c1151,c2019,c2103,c2111,c2016,c2090,c2109,c4144,c1151,c5089,1,2
c1133,c1159,c2101,c6037,c2090,c4004,c2022,c4144,c2024,c2111,c2109,c2109,c2016,c2016,c2090,c2111,0,1
c1133,c4144,c1121,c2046,c1159,c2090,c1134,c2024,c2089,c1128,c2016,c1126,c2109,c1118,c2089,c2046,1,2
c1133,c2008,c1159,c1117,c2101,c4144,c5089,c2090,c1119,c1121,c2109,c2089,c2016,c6062,c1119,c1121,1,2
c1133,c4123,c1159,c4144,c2101,c2042,c1109,c2050,c4004,c5089,c2016,c2089,c2109,c2016,c1109,c5089,1,1
c1133,c4144,c1121,c2046,c1099,c2070,c2090,c2050,c1109,c6062,c2109,c2016,c2016,c2109,c2090,c2046,1,1
c1133,c2046,c1121,c1150,c1014,c4144,c1159,c2035,c2002,c2050,c2016,c2089,c2109,c2016,c2002,c4144,1,1
c1133,c1137,c1159,c6062,c2090,c2050,c5050,c2024,c2046,c1126,c2109,c1151,c2016,c2089,c2090,c1126,1,2
c1133,c1159,c2089,c2090,c5089,c2042,c2046,c2079,c4144,c4004,c2016,c2109,c2109,c1126,c2046,c2090,0,1
c1133,c4144,c2090,c1126,c2008,c2073,c1109,c2050,c1101,c2102,c2109,c2016,c2016,c1159,c1133,c2102,1,1
c1118,c1133,c1159,c1137,c2090,c2070,c2022,c4144,c1109,c2050,c2016,c2109,c2109,c2016,c2090,c4144,0,1
c1133,c2008,c1159,c2101,c6037,c2090,c5089,c1121,c1103,c1141,c2109,c1066,c2016,c1024,c5089,c1121,0,2
c2101,c1159,c2090,c6037,c2089,c4144,c4004,c5089,c2111,c5082,c2016,c1151,c2109,c1133,c2111,c5089,0,2
c2101,c1133,c2008,c4144,c1159,c2089,c2046,c1034,c2022,c2069,c2109,c5089,c2016,c2090,c2008,c2089,1,1
c1159,c2089,c1089,c4004,c2090,c5089,c1099,c2101,c1112,c6037,c2016,c6062,c2109,c1151,c1112,c5089,1,2
c1159,c2101,c1128,c2090,c6037,c2008,c1121,c2046,c1147,c1133,c2109,c2089,c2016,c1151,c1128,c2008,1,2
c1121,c2046,c1159,c2090,c6037,c2101,c2009,c2024,c1099,c2020,c2016,c2016,c2109,c2109,c6037,c2020,0,1
c1159,c2050,c2101,c1133,c1099,c5089,c2004,c2036,c2024,c1112,c2109,c1117,c2016,c2089,c1099,c2036,0,1
c1159,c2082,c1014,c2004,c1020,c1150,c1023,c1099,c2011,c1111,c2016,c2109,c2109,c1133,c1020,c2082,1,2
c1159,c2008,c2090,c2089,c2101,c2095,c5082,c4144,c1117,c2050,c2109,c1126,c2016,c1151,c2090,c2089,0,1
c1159,c2089,c1089,c2070,c1128,c2090,c6037,c1103,c1014,c2099,c2109,c1133,c2016,c2016,c1159,c2099,0,2
c1159,c1133,c1117,c2082,c1099,c2070,c1137,c2079,c1144,c2090,c2016,c2089,c2109,c4144,c1099,c2070,1,1
c1159,c2089,c1089,c4004,c2090,c2101,c1147,c1103,c1144,c2095,c2016,c1133,c2109,c5089,c1159,c2095,1,1
c2008,c1014,c2101,c2089,c2022,c2090,c1117,c5089,c1121,c4144,c2109,c1118,c2016,c1133,c1121,c5089,0,2
c1133,c2008,c2090,c6062,c1159,c6037,c1151,c2101,c1147,c4144,c2016,c2109,c2109,c2016,c1151,c4144,1,1
c1133,c1159,c2090,c1126,c1089,c4144,c1134,c2132,c2022,c2101,c2109,c2016,c2016,c2109,c1134,c2132,1,2
c1159,c1126,c1089,c1133,c6037,c4144,c1142,c1118,c1117,c2069,c2016,c2090,c2109,c2008,c1117,c2069,0,2
c1159,c2089,c1089,c2079,c2090,c4004,c1128,c2132,c1147,c2101,c2109,c1126,c2016,c1133,c1147,c2132,0,2
c1121,c2046,c1159,c1150,c1112,c1014,c2036,c2080,c1103,c2090,c2016,c2016,c2109,c2109,c2036,c1014,0,1
c1159,c2008,c2090,c2101,c1128,c6062,c1099,c5089,c1133,c2070,c2109,c2109,c2016,c1151,c1133,c2070,1,1
c1133,c1159,c2101,c2008,c2090,c1126,c1117,c2050,c1109,c1141,c2016,c2109,c2109,c2016,c1133,c1141,1,2
c1159,c2008,c2090,c2101,c1128,c6037,c1099,c5089,c1147,c2132,c2109,c1133,c2016,c1151,c1147,c5089,1,1
c1159,c4004,c6037,c2090,c1128,c4144,c1147,c2101,c1142,c1133,c2016,c1118,c2109,c1126,c6037,c1133,1,1
c1099,c1133,c1130,c1137,c2090,c2008,c1159,c2079,c2101,c1134,c2109,c4144,c2016,c2016,c2090,c2079,0,1
c1159,c1133,c1130,c1118,c4144,c2069,c1134,c2080,c1008,c2046,c2016,c2109,c2109,c2016,c1008,c2080,1,2
c1159,c1133,c2024,c4144,c2046,c2082,c1014,c2069,c1099,c2004,c2109,c1151,c2016,c6062,c1014,c1133,1,2
c1159,c4004,c6037,c2090,c1128,c1126,c1089,c2050,c1147,c2082,c2109,c2109,c2016,c2089,c1147,c2082,1,1
c2101,c1159,c2090,c4144,c4004,c6037,c2022,c5089,c1006,c2111,c2016,c1151,c2109,c2089,c2090,c5089,0,2
c1159,c4144,c6037,c2090,c2101,c2079,c2024,c2111,c1128,c1134,c2109,c1126,c2016,c2089,c1128,c2111,1,2
c6037,c2089,c2101,c1121,c2022,c4004,c2073,c5089,c2024,c2074,c2016,c2090,c2109,c1159,c2024,c5089,0,2
c2101,c1159,c2090,c4004,c4144,c2132,c2022,c2082,c1014,c2069,c2109,c2089,c2016,c1151,c1014,c2069,0,1
c2101,c1159,c2090,c1128,c1118,c2046,c1133,c4144,c2024,c2042,c2016,c2016,c2109,c2089,c1118,c1128,0,2
c1133,c2046,c1099,c1150,c1014,c4123,c1117,c2050,c1023,c2035,c2109,c2109,c2016,c2016,c1117,c2050,1,2
c1159,c1133,c4004,c2101,c2090,c6037,c1121,c1089,c4144,c1119,c2016,c6062,c2109,c2016,c1121,c1119,1,2
c2101,c1159,c2090,c2008,c4004,c6037,c5082,c2111,c2024,c4144,c2109,c2089,c2016,c1151,c2024,c2111,0,1
c2090,c2089,c1099,c1133,c1121,c2070,c2101,c1137,c2022,c2050,c2016,c1159,c2109,c2016,c2090,c2050,1,1
c1159,c2089,c1089,c1151,c6037,c2019,c1128,c2090,c1147,c2101,c2109,c1126,c2016,c2016,c1147,c2019,1,1
c1159,c2008,c2090,c2101,c1144,c2132,c1117,c2050,c4144,c2099,c2016,c2089,c2109,c3004,c1117,c2099,1,2
c1159,c2101,c6037,c2090,c1128,c2070,c1147,c2071,c2009,c2099,c2109,c1151,c2016,c2089,c6037,c2090,1,1
c2101,c1159,c4004,c2008,c2019,c4144,c2022,c2132,c2024,c2038,c2016,c1151,c2109,c2090,c2024,c2038,0,2
c1159,c1133,c1089,c1126,c6037,c4004,c1147,c2079,c1128,c1103,c2109,c2008,c2016,c2090,c6037,c1103,1,2
c2101,c1159,c4004,c2042,c2022,c4144,c2073,c1126,c2019,c2050,c2109,c2090,c2016,c1151,c2101,c1126,0,2
c1159,c2089,c6037,c5089,c1121,c1144,c2073,c2079,c1112,c1134,c2016,c5082,c2109,c2090,c1121,c1134,1,2
c1133,c2046,c2101,c1159,c2090,c2132,c2022,c4144,c2042,c5089,c2109,c2016,c2016,c2109,c2022,c4144,1,2
c1159,c1118,c2008,c1014,c2022,c5089,c1106,c1128,c2015,c2042,c2109,c1133,c2016,c2089,c2015,c1128,1,2
c2090,c2089,c2008,c6037,c2101,c2132,c1134,c2079,c2022,c5004,c2016,c1159,c2109,c2016,c2022,c2079,0,1
c1159,c2089,c2101,c5082,c2090,c1128,c4004,c2009,c2111,c2132,c2109,c1151,c2016,c1133,c4004,c5082,1,1
c1159,c6037,c2019,c2090,c2008,c4144,c5082,c2101,c1144,c1148,c2016,c1067,c2109,c3122,c1144,c1148,0,1
c1159,c4144,c2090,c1144,c4004,c1151,c1121,c5089,c1134,c2082,c2109,c1126,c2016,c2089,c4004,c2082,1,2
c1133,c1159,c2090,c1137,c2101,c2132,c2022,c1089,c2042,c1139,c2109,c2016,c2016,c2109,c2022,c1139,1,2
c1159,c1133,c2101,c6037,c4004,c4144,c1144,c5089,c2022,c2099,c2016,c2090,c2109,c1151,c1144,c2099,1,1
c1159,c2008,c2090,c6062,c2101,c4144,c2022,c2089,c4004,c2050,c2109,c1151,c2016,c2070,c1159,c2050,1,1
c1159,c2089,c1099,c1133,c2090,c1134,c1137,c2101,c2050,c5089,c2109,c1118,c2016,c1151,c1099,c5089,1,1
c2089,c1159,c2079,c6037,c2111,c2132,c1103,c2090,c1130,c1128,c2109,c1151,c2016,c1133,c2089,c1128,1,2
